id,name,url,rating,price,display_phone,review_count,address,zip_code
OuMpFhlw-2lpeMK3o5RI2g,Aqua Pazza,https://www.yelp.com/biz/aqua-pazza-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$$,(857) 350-3105,153,135 Richmond St,02109
6H313b3O6gTULpR7fV2FsQ,Meritage Restaurant,https://www.yelp.com/biz/meritage-restaurant-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$$,(617) 439-3995,304,70 Rowes Wharf,02110
2v9YUyD5pLQKgf1vLaUB0w,Chef Chang's on Back Bay,https://www.yelp.com/biz/chef-changs-on-back-bay-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 236-1888,85,30 Massachusetts Ave,02115
XW3NB-c3pA0vsmsXAn2rkw,Coreanos Allston,https://www.yelp.com/biz/coreanos-allston-allston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 208-8822,423,172 Brighton Ave,02134
yg1onzPFULGaEFT81CBmeQ,Seoul - Boston,https://www.yelp.com/biz/seoul-boston-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 973-6680,269,156 Cambridge St,02114
6GnCv4YXEvirUy7ZQnyYoQ,Masa,https://www.yelp.com/biz/masa-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 338-8884,1136,439 Tremont St,02116
VrlJifUE36-U_OaiipGexA,Seoul Topokki,https://www.yelp.com/biz/seoul-topokki-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 787-5656,95,166 Harvard Ave,02134
a3EPYlpY5fO4f4yuvZzVDw,East Side Bar & Grille,https://www.yelp.com/biz/east-side-bar-and-grille-cambridge-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 661-3278,367,561 Cambridge St,02141
WFMlEipNxrPYArq4VSaQaw,Desfina Restaurant,https://www.yelp.com/biz/desfina-restaurant-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 868-9098,230,202 3rd St,02141
C9SJfJJmlqDvsgSNR569Xw,Five Spices House,https://www.yelp.com/biz/five-spices-house-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$,(617) 574-8888,188,58 Beach St,02111
a-Q_GrOrCYIUOYBzsp0Y3A,Shabumaru,https://www.yelp.com/biz/shabumaru-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 437-8888,139,10 Huntington Ave,02116
a2fNkGhYu-o3NCX4k-uSBQ,Dumpling House,https://www.yelp.com/biz/dumpling-house-cambridge-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 661-8066,582,950 Massachusetts Ave,02139
c81oaaBKc7XJmoHGCudSOg,Seapoint Restaurant,https://www.yelp.com/biz/seapoint-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 268-1476,41,367 E 8th St,02127
5Rpjx7Q_e9uXd7Q7zEZuUA,Machu Chicken,https://www.yelp.com/biz/machu-chicken-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 623-7972,289,25 Union Sq,02143
nzyu4lcjIOH_zPMlaPbmrw,Hot Pot Buffet,https://www.yelp.com/biz/hot-pot-buffet-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 338-0808,574,70 Beach St,02111
-bC1fMN5kQgFruzUR8E_RA,Tony C's Sports Bar & Grill,https://www.yelp.com/biz/tony-cs-sports-bar-and-grill-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,2.5,$$,(617) 856-7369,518,250 Northern Ave,02210
rK-fgI2_-x0T4lxwF9L4Ww,The Publick House,https://www.yelp.com/biz/the-publick-house-brookline?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 277-2880,1175,1648 Beacon St,02445
WjnPQa6DYwnOLWA1X3EISg,Mehak,https://www.yelp.com/biz/mehak-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 567-1900,209,329 Sumner St,02128
Alq-zjJOfiS_0sTxYqm9xg,Dirty Water Dough,https://www.yelp.com/biz/dirty-water-dough-boston-6?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$,(617) 262-0090,450,222 Newbury St,02116
BWd6NAPqPpmDhy6EQXeECA,"MOOYAH Burgers, Fries & Shakes",https://www.yelp.com/biz/mooyah-burgers-fries-and-shakes-boston-5?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$,(857) 277-0176,101,140 Tremont St,02111
VGU8Cy97So-jQCtWLKO6bA,Loretta's Last Call,https://www.yelp.com/biz/lorettas-last-call-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 421-9595,231,1 Lansdowne St,02115
gkCSVmq6Mx8Z04KzkrHzCA,Porto,https://www.yelp.com/biz/porto-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$$,(617) 536-1234,236,Ring Rd,02199
8I2CBbVJnWS8w8OfkexE8g,The Warren Tavern,https://www.yelp.com/biz/the-warren-tavern-charlestown?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 241-8142,468,2 Pleasant St,02129
T-kJzBxAIod85_y-f_0lAg,Kashmir Indian Restaurant,https://www.yelp.com/biz/kashmir-indian-restaurant-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 536-1695,608,279 Newbury St,02116
nBG0C0J7bnBnUMB39F5O-A,Bin 26 Enoteca,https://www.yelp.com/biz/bin-26-enoteca-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$$,(617) 723-5939,284,26 Charles St,02114
UIELOyfVuKrW8rdTOWQa7g,Jeveli's Restaurant,https://www.yelp.com/biz/jevelis-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 567-9539,230,387 Chelsea St,02128
6cE6ZKMM9QXEQIuxH_5R1w,Viale,https://www.yelp.com/biz/viale-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$,(617) 576-1900,244,502 Massachusetts Ave,02139
C7FKNwSUlbUinT9cRSLXHA,Cuchi Cuchi,https://www.yelp.com/biz/cuchi-cuchi-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$,(617) 864-2929,1144,795 Main St,02139
YGoNygBanbHP7bpkpnrv7g,Life Alive Organic Cafe,https://www.yelp.com/biz/life-alive-organic-cafe-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,,76,431 Boylston St,02116
DkuCJwpeiGhW41EEcOKweg,CLINK,https://www.yelp.com/biz/clink-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$$,(617) 224-4004,397,215 Charles St,02114
glluqf9RsBrWJrQp3MjHLA,Baraka,https://www.yelp.com/biz/baraka-cambridge-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 868-3951,101,1728 Massachusetts Ave,02138
w6ikRnLVAyNjv_2WJZoY8w,Hong Kong Eatery,https://www.yelp.com/biz/hong-kong-eatery-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$,(617) 423-0838,557,79 Harrison Ave,02111
25sny_QPRSFNxCPqu1oRqw,75 on Liberty Wharf,https://www.yelp.com/biz/75-on-liberty-wharf-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$,(617) 227-0754,246,220 Northern Ave,02210
Mgkv-Kr_tcANDPYnV4PqQw,Ristorante Euno,https://www.yelp.com/biz/ristorante-euno-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$,(617) 573-9406,271,119 Salem St,02113
FioFvBhgVPV2dZW3mxjxQQ,Lulu's Allston,https://www.yelp.com/biz/lulus-allston-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 787-1117,468,421 Cambridge St,02134
X3ltF7mz6rPCSzRRrZjrPw,Lone Star Taco Bar,https://www.yelp.com/biz/lone-star-taco-bar-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(857) 285-6179,316,635 Cambridge St,02141
BbnYarlqCZkR5PP-Gqy8oA,Ichiban Yakitori Sushi House,https://www.yelp.com/biz/ichiban-yakitori-sushi-house-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 236-7907,144,14 Westland Ave,02115
pksM6e_ajgLkX-mSCYxSyA,Rinas Pizzeria & Cafe,https://www.yelp.com/biz/rinas-pizzeria-and-cafe-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$,(617) 456-5700,174,371 Hanover St,02113
QULve82crMjaNkgfqfjl2Q,Darryl's Corner Bar & Kitchen,https://www.yelp.com/biz/darryls-corner-bar-and-kitchen-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 536-1100,655,604 Columbus Ave,02118
Z7yoRa82PRkwdUOl6AuCQg,Wing's Kitchen,https://www.yelp.com/biz/wings-kitchen-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 338-2218,76,23 Hudson St,02111
m5jCNOs6QG75lkzLhMMryA,Artu,https://www.yelp.com/biz/artu-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 742-4336,371,6 Prince St,02113
bOsi1qC5rkfZ5-JKuP38Bg,Mast,https://www.yelp.com/biz/mast-boston-33?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 936-3800,262,45 Province St,02108
vYhVfEIyRyjN4jj-N_7iYg,Grainmaker,https://www.yelp.com/biz/grainmaker-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 482-0131,114,91 Summer St,02110
cSvpRCBljhJiE6NFZUwK4w,Sunset Cantina,https://www.yelp.com/biz/sunset-cantina-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 731-8646,629,916 Commonwealth Ave,02215
3w53096TZI65qMgxhuwc2A,Taranta Cucina Meridionale,https://www.yelp.com/biz/taranta-cucina-meridionale-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$,(617) 720-0052,472,210 Hanover St,02113
DZnhcxnSys_emI7ZHd5jYg,OAK Long Bar + Kitchen,https://www.yelp.com/biz/oak-long-bar-kitchen-boston-3?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$$,(617) 267-5300,332,138 St. James Ave,02116
0s8iv660dB30pHK4W1r6KA,Genki Ya - Boston,https://www.yelp.com/biz/genki-ya-boston-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 338-8686,482,232 Tremont St,02116
XdksV-gUjkNoAAkdWsrXPA,Angela's Cafe - Eagle Hill,https://www.yelp.com/biz/angelas-cafe-eagle-hill-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 567-4972,426,131 Lexington St,02128
_A6fj7b4qwnmcEEOYOu5vw,Mala Restaurant,https://www.yelp.com/biz/mala-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 254-1839,244,129 Brighton Ave,02134
wdKi_CGVXIgdah5kaUsZKA,Mother Anna's Restaurant,https://www.yelp.com/biz/mother-annas-restaurant-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$,(617) 523-8496,344,211 Hanover St,02113
L9S4WSPE3r1Bg9KgIlTqpA,The Maharaja,https://www.yelp.com/biz/the-maharaja-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 547-2757,522,57 JFK St,02138
XrY1nmgajhBinQmJRZ6wfQ,Dumpling Cafe,https://www.yelp.com/biz/dumpling-cafe-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$,(617) 338-8858,826,695 Washington St,02111
ZfGuMUhFbSBx0yAKc0GPIA,Frenchie Wine Bistro,https://www.yelp.com/biz/frenchie-wine-bistro-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$$,(857) 233-5941,193,560 Tremont St,02118
25DUwcQq4ywNMivBjig2Rg,Lucca Restaurant & Bar,https://www.yelp.com/biz/lucca-restaurant-and-bar-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$$,(617) 742-9200,470,226 Hanover St,02113
qBDpPs3Wg7EmUI5XGeUEdA,Fugakyu Japanese Cuisine,https://www.yelp.com/biz/fugakyu-japanese-cuisine-brookline-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 738-1268,1187,1280 Beacon St,02446
kiEx6SbKY69fgDF-KVpEWA,Casarecce,https://www.yelp.com/biz/casarecce-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 248-3839,69,285 Hanover St,02113
RssuQyiu4wUDPi3Qv5sayA,Tarboosh,https://www.yelp.com/biz/tarboosh-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 671-5939,92,2 Brighton Ave,02134
CoZmZKv2lCYd-UoAsAUobA,Asmara Restaurant,https://www.yelp.com/biz/asmara-restaurant-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 864-7447,335,739 Massachusetts Ave,02139
iczbR_n2umpkpkGk0d4ukg,Flames Restaurant II,https://www.yelp.com/biz/flames-restaurant-ii-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 734-1911,189,746 Huntington Ave,02115
6MdhcAPGDMMU0cCkaIEoNw,Red's Best Seafood at the Boston Public Market,https://www.yelp.com/biz/reds-best-seafood-at-the-boston-public-market-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$$,(617) 830-1672,179,100 Hanover St,02108
G9dhca2szCof59SaODfhMA,Casa Romero,https://www.yelp.com/biz/casa-romero-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 536-4341,527,30 Gloucester St,02115
OrimhhXNzv0pI9ubf9h0YQ,Mirisola's,https://www.yelp.com/biz/mirisolas-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.5,$,(617) 269-9701,66,200 L St,02127
DzJumFwRmQKJOiLWHAZA9A,Lucy Ethiopian Cafe,https://www.yelp.com/biz/lucy-ethiopian-cafe-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 536-0415,398,334 Massachusetts Ave,02115
_0d408AYQPBJ0ywAaFBF3g,Hopsters Brewing Company,https://www.yelp.com/biz/hopsters-brewing-company-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(857) 239-9042,180,51 Sleeper St,02210
gwiBd_RCD2Hcd3_ESjyMbA,Massimino's,https://www.yelp.com/biz/massiminos-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 523-5959,354,207 Endicott St,02113
znkU8_QJ4Dksd8XUVjXBcg,Fuku Boston Seaport,https://www.yelp.com/biz/fuku-boston-seaport-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 221-5102,178,43 Northern Ave,02210
d6lZvLNxebUYJUA8_3M3ZA,Sol Azteca,https://www.yelp.com/biz/sol-azteca-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 262-0909,361,914 Beacon St,02215
QF_XZtqJqyyaUjNop7uS_A,The Florentine Cafe,https://www.yelp.com/biz/the-florentine-cafe-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 227-1777,484,333 Hanover St,02113
Hz_fXkcR85-6EQfkOKV5IQ,Shake Shack,https://www.yelp.com/biz/shake-shack-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 933-5050,389,234-236 Newbury St,02116
zEel4VKJtybhJurBaHbsuw,Local 149,https://www.yelp.com/biz/local-149-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.5,$$,(617) 269-0900,416,149 P St,02127
rQ8NMRJfhTTV77gFoVYHyA,Moroccan Hospitality Restaurant,https://www.yelp.com/biz/moroccan-hospitality-restaurant-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 623-0020,140,585 Somerville Ave,02143
Fbl_u6kesXyDObHqXvOzKQ,Bodega Canal,https://www.yelp.com/biz/bodega-canal-boston?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,3.0,$$,(617) 833-4885,148,57 Canal St,02114
6O9YOWwi0a2pvn_ZoeiDlw,Oisa Ramen,https://www.yelp.com/biz/oisa-ramen-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 670-0126,172,1 3/4 Broad St,02109
mmJ2ixPN8NIkEEIM4oHd8g,Kings Dining & Entertainment - Boston Seaport,https://www.yelp.com/biz/kings-dining-and-entertainment-boston-seaport-boston-6?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 401-0025,191,60 Seaport Blvd,02210
MWI3zR7RperRH8CZKIU7Sw,Dig Inn,https://www.yelp.com/biz/dig-inn-boston-4?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 276-1001,84,800 Boylston St,02199
RBx16Q13I43yUESbTnzEgA,Momi Nonmi,https://www.yelp.com/biz/momi-nonmi-cambridge?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$$$,(617) 945-7328,109,1128 Cambridge St,02139
ZiUZYZhbmJ9yzdGsiU2KxQ,Pellino's Ristorante,https://www.yelp.com/biz/pellinos-ristorante-boston-2?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 227-7300,314,2 Prince St,02113
-I4bxb04YkCSNCbFWto7Gw,Dali Restaurant & Tapas Bar,https://www.yelp.com/biz/dali-restaurant-and-tapas-bar-somerville?adjust_creative=MEtw5bWj8rSYmFhJQQlmiw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=MEtw5bWj8rSYmFhJQQlmiw,4.0,$$,(617) 661-3254,1049,415 Washington St,02143
